text,label
  mebekys bina tercihleri görevli i̇şlemleri sistemi sayın oğuz tümer   mebekys isimli oturum için yapmış olduğunuz bina ve görev tercihleri listesi aşağıda listelenmiştir görevler bina cihaz görevlisi gözetmen salon başkanı bi̇nalar  kocaeli̇i̇zmi̇t koü iktisadi ve idari bilimler fakültesi̇  kocaeli̇i̇zmi̇t koü mi̇marlik ve tasarim fak  kocaeli̇i̇zmi̇t koü teknoloji̇ fakültesi tercih ettiğiniz binalara yerleştirilememeniz durumunda herhangi bir binada görev yapmayı kabul ettiniz i̇yi günler dileriz,norm
di̇bmbsts bina tercihleri görevli i̇şlemleri sistemi   di̇bmbsts isimli oturum için yapmış olduğunuz bina ve görev tercihleri listesi aşağıda listelenmiştir görevler bina cihaz görevlisi gözetmen salon başkanı bi̇nalar  kocaeli̇i̇zmi̇t atatürk ortaokulu  kocaeli̇i̇zmi̇t koü iktisadi ve idari bilimler fakültesi̇ tercih ettiğiniz binalara yerleştirilememeniz durumunda herhangi bir binada görev yapmayı kabul ettiniz i̇yi günler dileriz,norm
yüz yüze eğitici eğitimleri başvurusu meb duyuru değerli öğretmenlerimiz öğretmen yetiştirme ve geliştirme genel müdürlüğü ve unicef işbirliğinde okul öncesi öğretmenlerinin harmanlanmış ortamlarda öğretimi farklılaştırmaya yönelik çalışmalar yürütülmektedir bu kapsamda iki farklı tarihte  ekim  ve  kasım  yalova esenköy hizmetiçi eğitim enstitüsünde yüz yüze eğitici eğitimler planlanmaktadır eğitimlere başvurmak isteyen öğretmenlerimiz  ekim  tarihleri arasında verimebgovtr adresinin httpsverimebgovtrformagitaspx uzantılı linkinden giriş yaparak başvurularını gerçekleştirebilirler öğretmen yetiştirme ve geliştirme genel müdürlüğü,norm
eğitici eğitimleri başvurusu hk meb duyuru değerli öğretmenlerimiz“okul öncesi ve sınıf öğretmenlerinin uzaktan eğitim süreçlerinde okuma yazma ve matematik öğretimi becerilerinin geliştirilmesi çalışması milli eğitim bakanlığı ve unicef işbirliğinde yürütülmektedirkonuya ilişkin  ilimizde öğretmen kapasitesinin güçlendirilmesi için okul öncesi öğretmenlerine  eylül ekim  ve  ekim  tarihleri arasında eğitici eğitimleri yapılacaktır eğitimlere katılmak isteyen okul öncesi öğretmenlerimizin httpverimebgovtr meb veri̇ toplama manisa i̇linde görev yapan i̇dareciler i̇çin i̇htiyaç anketi manisa i̇linde görev yapan i̇dareciler i̇çin i̇htiyaç anketi    verimebgovtr adresinden giriş yaparak ilgili alanları doldurarak başvuru yapmaları gerekmektedirkatılımınız için teşekkür ederizöğretmen yetiştirme ve geliştirme genel müdürlüğü,norm
  b ortaokul öğrencileri araştırma projeleri yarışması b numaralı projenin başvuru sonucu sayın nuray kurumumuz tarafından bu yıl incisi düzenlenen ortaokul öğrencileri araştırma projeleri yarışmasına başvurduğunuz için teşekkür ederiz başvuruda bulunduğunuz b numaralı proje ilgili jüri tarafından değerlendirilmiştir bölgenize aynı alandan başvuru yapan proje sayısı bölge yarışmasına katılabilecek proje sayısı ve başvuru yapılan alana ayrılan kontenjan göz önüne alınarak yapılan değerlendirme sonucunda yukarıda belirtilen projeniz sıralamanın altında kaldığı için bölge yarışmasına davet edilmemiştirbu yarışmanın temel amacı sınırlı sayıdaki projeye ödül vermek değil bilime ilgi duyan gençleri bilimsel araştırma yapmaya teşvik etmektir bu süreçte verilen emek ile bilime olan ilginin artacağına ve bu çalışmaların öğrencilerimizin geleceği için büyük kazanç sağlayacağına inanıyoruz bu belgenin ekinde değerlendirme kriterlerine göre jüri tarafından projenize verilen ortalama puanları görebilirsiniz bilime olan ilginizin artarak devam etmesini ve kurumumuz tarafından düzenlenecek etkinliklerde sizleri tekrar aramızda görmeyi dileriz,norm
nitelikli elektronik sertifika kullanım süresi sayın bu ileti sakarya mi̇lli̇ eği̇ti̇m müdürlüğü tarafından sağlanan seri numarasının son üç hanesi c olan nitelikli elektronik sertifikanızın  geçerlilik süresinin dolacağını hatırlatmak amacıyla gönderilmiştirsertifika sahibi nitelikli elektronik sertifika kullanımına devam edebilmek için sertifika geçerlilik süresi dolmadan önce yenileme talebinde bulunmalıdır yenileme yapılmadığı taktirde sertifika geçerlilik süresi dolduktan sonra elektronik imza ile ilgili işlemler gerçekleştirilemeyecektir eimza yenileme süreci için httpsportalkamusmgovtrbpmebgo sayfasına giriş yaparak başvurularını tamamlamaları gerekmektedir bu süreçten sonra cep telefonlarına gönderilen sms ve eposta adreslerine gönderilen maillerle başvuru sürecinin takibinin yapılması gerekmektedireonaylı yöntemi seçerek başvuru yapmanız doldurmuş olduğunuz nes başvuru formunu ıslak imzalı olarak göndermenize gerek kalmadan nitelikli elektronik sertifikanızı daha kısa sürede temin etmenize imkân sağlayacaktıreonay vermek için yardım dokümanına ulaşmak isterseniz elektroni̇k onay verme tali̇mati linkine tıklayınızuyarı eonay vermediyseniz ve eimzanızın süresi de dolduysa yeni sertifika üretimi için başvuru formunuzun ıslak imzalı halini kamu sm posta adresimize yollamanız gerekecektiruyarı yeni üretilecek olan sertifikanız eski sertifikanızın süresi bittiğinde geçerli olacaktır eski sertifikanız süre bitimine kadar kullanılmalıdır elinizdeki sertifikanın süresi dolduktan sonra kamu sm online i̇şlemler sayfası üzerinden yeni sertifikanız için pin kodu oluşturma işlemlerini tamamlayarak sertifikanızı kullanmaya başlayabilirsinizyenileme başvurusu işlemlerinizi daha önce gerçekleştirdiyseniz bu epostayı dikkate almayınızsaygılarımızla,norm
hizmetiçi eğitim faaliyeti katılım bilgilendirmesi    tarihleri arasında uzaktan eğitim olarak yapılacak olan     öğretmenlerin kapsayıcı eğitim bağlamında uzaktan eğitim tasarım ve yönetim becerilerinin geliştirilmesi kursu isimli hizmetiçi eğitim faaliyetine kursiyer olarak alındınız faaliyeti ilan edilen web adresi üzerinden takip edebilirsinizöğretmen yetiştirme ve geliştirme genel müdürlüğü not eğitim uzaktan eğitim faaliyeti olarak ebagovtr adresinde yapılacaktır faaliyet  eylül  de başlayacaktır not katılacağınız hizmetiçi eğitim faaliyetine ait standart eğitim programına httpoygmmebgovtrdosyalarstprg linki üzerinden ulaşabilirsiniz,norm
bi̇mer başvuru cevabı  çar   nolu başvurununuz  tarihinde cevaplanmıştır,norm
sayın oğuz tümer nolu hayat poliçesi tahsilat bilgilendirme makbuzunuz ekte bilgilerinize sunulmuşturtahsilat makbuzlarınız ve poliçenizle ilgili diğer bilgiler için httpsinternetsubefibaemeklilikcomtr adresini ziyaret edebilir veya    nolu hattımızdan bizi arayabilirsinizsaygılarımızlafi̇ba emekli̇li̇k ve hayat aşn,norm
 nolu sözleşmenize ait yıllık hesap bildirim cetveli sayın sevda bireysel emeklilik sözleşmenize ait yıllık hesap bildirim cetveliniz ekte bilgilerinize sunulmuşturürünlerimiz ve hizmetlerimiz hakkında siz değerli müşterilerimizin düşünceleri bizim için çok önemlidirsözleşmenizle ilgili her türlü sorunuzda wwwziraatemeklilikcomtr adresinden ya da ziraat hayat ve emeklilik müşteri i̇letişim merkezimizden     şirketimizle iletişime geçebilirsinizsaygılarımızla ziraat hayat ve emeklilik aş,norm
halkbank bi̇lgi̇lendi̇rme değerli müşterimizbankamızdan kullanmış olduğunuz kredinizin  tarihli  tl olan taksiti ödenmemiştirbankalardaki sicilinizin etkilenmemesi için en kısa sürede ödemenizi yapmanızı rica ederizödeme yaptıysanız bu mesajı dikkate almayınız,norm
bddk eşikayetin kuruluşa yönlendirilmesi bddk eşikayet sistemi üzerinden yapmış olduğunuz  tarih ve hwuveskav takip kodlu şikayetiniz hakkında kurumumuz tarafından yapılan değerlendirme sonuçlanmış ve başvurunuz tbbye yönlendirilmiş olup şikayetinize ilişkin süreç takibini httpwwwtbborgtrtrtuketicilericinmusterisikayetlerihakemheyetihakemheyeti adresinden yap,norm
halk kütüphanesi hizmetleri artık edevlet kapısında halk kütüphanesi hizmetleri artık edevlet kapısında… edevlet kapısı üzerinden veya “kütüphanem cepte” mobil uygulaması aracılığıyla edevlet portalına bağlanarak istediğiniz halk kütüphanesine “eüyelik” yapabilir anında “ekitaplara” erişebilir katalog taraması yapabilir ödünç aldığınız kitapların süresini uzatabilir üyelik bilgilerinizi güncelleyebilir kayıt yaptırdığınız halk kütüphanesini değiştirebilir ve bütün halk kütüphanelerinin hizmet bilgilerine erişebilirsiniz,norm
sayın  oğuz tümer talep etmiş olduğunuz kkb risk raporunu ekte bilgilerinize sunarız saygılarımızla,norm
kimlik yönetim sistemi parola aktivasyonu aktivasyonu tamamlamak ve yeni parolanızı belirlemek için giriş yapınız saygılar,norm
ösym görevli i̇şlemleri sistemi  akademik personel ve lisansüstü eğitimi giriş sınavı i̇lkbahar dönemi bina tercihleri sayın oğuz tümer  akademik personel ve lisansüstü eğitimi giriş sınavı i̇lkbahar dönemi bina görevleri tercih süreci kapsamında yapmış olduğunuz sınav merkezibina ve görev tercihleri listesi aşağıda listelenmiş olup işleme konulmuştur bu elektronik posta bilgilendirme amaçlıdır lütfen cevaplamayınız,norm
siparişiniz kargoya verildi sayın siparişiniz kargoya verilmiştir faturanız düzenlendiği adrese postalanacaktırgerekli detaylar aşağıda yazılıdır bizden alışveriş yaptığınız için teşekkür ederizn n,norm
değerler eğitimi araştırma anketi sakarya arge projeler gönderdiğimiz anketi doldurup mesutcinemre@gmailcomadresine gönderebilirseniz memnun oluruz  soruluk kısa bir anketsakarya üniversitesinde bir hocamizin araştırmasii̇yi çalışmalar,norm
obezite önleme programları hakkındaki farkındalıkların belirlenmesi anketi sayın müdürüm ve öğretmenim aşağıdaki linkde bulunan anket ilköğretim okullarımızda bulunan müdür müdür yardımcısı ve sınıf öğretmenlerinin katılımı için düzenlenmiştir  sınıf öğretmenlerinin okullarda yürütülen obezite önleme programları hakkındaki farkındalıklarının belirlenmesi bu farkındalıklar ile yürütülmekte olan eylem planlarına katkı sunulması amaçlanmaktadır anketimiz ortalama  dk arası sürmektedir  hiçbir kimlik bilgisinin istenmediği ve verilerin sadece akademik amaçla kullanılacağı ankete katılımınız ve görüşleriniz için teşekkür ederiz anketimiz  haziran  tarihine kadar yayında kalacaktır katılımın çok olması anket sonuçları açısından önem arz etmekted,norm
meb  hizmetiçi eğitim faaliyeti katılım bilgilendirmesi sn oğuz tümer   tarihleri arasında namık kemal i̇mam hatip ortaokulu  karasu  sakarya adresinde yapılacak olan     özel motorlu taşıt sürücüleri kursu sınav sorumlusu tamamlama kursu isimli hizmetiçi eğitim faaliyetine kursiyer olarak alındınız faaliyete katılımınız hususunda gereğini bilgilerinize rica ederiz i̇l milli eğitim müdürlüğü not  eğitim başlangıç saati ,norm
faturanız ödenmiştir tahsi̇lat makbuzu sayın aşağıdaki bilgileri bulunan faturalarınız için ödemeniz alınmıştır ödemeniz kredi kartı ekstrenizde hurtekfatura tahsi̇lat hi̇zmetleri̇ olarak gözükecektir,norm
  kpss genel yetenekgenel kültüreği̇ti̇m bi̇li̇mleri̇ sınav gözlemcilik görevi tercihleri sayın  tarihinde yapılacak olan   kpss genel yetenekgenel kültüreği̇ti̇m bi̇li̇mleri̇ sınav gözlemcilik görevi için yapmış olduğunuz sınav merkezi tercihleri aşağıdadır tercih tösym sınav gözlemcisit sakaryaadapazaritn,norm
meb  hizmetiçi eğitim faaliyeti katılım bilgilendirmesi    tarihleri arasında namık kemal i̇mam hatip ortaokulu  karasu  sakarya adresinde yapılacak olan     satranç kursu isimli hizmetiçi eğitim faaliyetine kursiyer olarak alındınızfaaliyete katılımınız hususunda gereğini bilgilerinize rica ederiz i̇l milli eğitim müdürlüğü not  başlama saati̇,norm
erasmus ka eğitimi sakarya arge projeler  değerli arkadaşlardoğu marmara kalkınma ajansı sürekli eğitim merkezi tarafından koordine edilen erasmus ka projeleri yazma eğitimi  aralık tarihinde satso binasında gerçekleştirilecek söz konusu eğitime httpegitimmarkaorgtrerasmus adresinden başvuru yapabilirsiniz kontenjan ile sınırlıdıri̇yi çalışmalarn,norm
bilimsel arastirma yontem tekniklerialbumu yeşi̇m mertki̇l  değerli öğretmenlerimin öğretmenler gününü kutlarım kasım  tarihlerinde gerçekleştirilen bilimsel araştırma yöntem ve teknikleri kursu albümüne ekten erişebilirsiniz sevgi ve saygılarımlayeşim mertki̇l,norm
bilimsel projelere danışmanlık eğitimi sakarya arge projeler  değerli arkadaşlar i̇limizde öğrencilerce hazırlanacak bilimsel projelere nitelikli danışmanlık yapmak adına sakarya i̇l milli eğitim müdürlüğünce “bilimsel projelere danışmanlık eğitimi” düzenlenecektir eğitim ortaokul fen ve matematik öğretmenleri ile lise öğretmenlerine yönelik planlanmıştır  kasım  tarihinde yenikent halk eğitim merkezinde  oturum halinde yapılacak eğitimin sabah oturumunda lise öğretmenlerimiz öğleden sonraki oturumunda ortaokul öğretmenlerimiz katılabilecektir eğitim interaktif olarak ve saat bilimsel projelere danışmanlıkta temel ilkeler  saat örnek proje incelemesi gruplar halinde  saat örnek durum üzerine grup çalışması şeklinde toplam  saat üzerinden gerçekleşecektir başvurular sonrasında eğitime kabul edilenler görevli izinli sayılacaklardır sabah oturumu    arası   katılımcılar  lise öğretmenleri   kontenjan   kişi öğleden sonra oturumu      arası   katılımcılar  ortaokul öğretmenleri  kontenjan   kişi başvuracak öğretmenlerimizin httpsakaryaargemebgovtr adresindeki duyurular kısmındaki formu doldurarak en geç  kasim  saat a kadar projelerekibi@mebgovtr adresine eposta olarak göndermeleri gerekmektedir  söz konusu eğitimin ilgili öğretmenlere duyurulması önem arz etmektedir i̇yi çalışmalar,norm
meb  hizmetiçi eğitim faaliyeti katılım bilgilendirmesi      tarihleri arasında hizmet i̇çi eğitim enstitüsü  yeni̇şehi̇r  mersi̇n adresinde yapılacak olan     bilimsel araştırma yöntem ve teknikleri kursu isimli hizmetiçi eğitim faaliyetine kursiyer olarak alındınızfaaliyete katılımınız hususunda gereğini bilgilerinize rica ederiz öğretmen yetiştirme ve geliştirme genel müdürlüğün n,norm
şifre talebi sakarya ili karasu ilçesi kurudere ortaokulu ve kurudere i̇lkokulu adına ösym tarafından yapılacak olan sınavlarda görev alabilmek için öğretmenlere şifre tanımlaması yapmak amacıyla okulumuz adına şifre talep ediyoruz okulun adı kurudere ortaokulu okul müdürü  enr evi̇rcep telefonu   okul telefonu      kurum kodu  okulun adı  kurudere i̇lkokulu  okul müdürü  end evi̇r cep telefonu  okul telefonu      kurum kodu   mail adresi hilalatas@osymgovtr,norm
uzaktan eğitim girişleri öğretmen yeterliliklerinin artırılması projesi sakarya i̇l mem arge projeler ekibi <projelerekibi@mebgovtr  pzt  değerli öğretmen arkadaşlar müdürlüğümüz ve sakarya üniversitesi eğitim fakültesi işbirliği ile yürütülen “öğretmen yeterliliklerinin artırılması projesi” eğitimlerinin ilk etabı olan uzaktan eğitim ile ilgili gerekli tanımlamalar tamamlanmıştır söz konusu eğitim ilimizdeki bütün öğretmen ve okul yöneticileri kapsamaktadır eğitime giriş için oyegsakaryaedutr  adresi kullanılacaktır adrese giriş için kullanıcı adı olarak her bir kişi isimlerinin ve soy isimlerinin ilk iki harfi büyük harfle türkçe olmayan karakter ile ve tc kimlik numaralarının ilk altı rakamı bitişik olarak yazılacaktırşifre olarak ise tc kimlik numaralarının son beş rakamı yazılacaktırörnek gerçek kişi değildir adı soyadı            tc kimlik no       kullanıcı adı         şifre                        not  i̇ki veya daha fazla ismi yada soy ismi olan kişilerin ilk ismi ilk soy ismine göre kullanıcı adı türetilmiştir kişiler isterlerse profil sayfasından şifrelerini değiştirebilmektedir eğitim için yukarıda bahsedilen web sayfası   tarihine kadar aktif olacaktır öğretmenlerimiz istedikleri zaman eğitimleri takip edebilecek kendilerine sunulan dokümanları indirebileceklerdir eğitim toplam saati  saat olup siteye eğitim ile ilgili yüklemeler devam etmektedir i̇yi çalışmalar dilerim mehmet salih güvendi̇ sakarya i̇l milli eğitim müdürlüğü şube müdürü,norm
